stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,14,16,0,54,1,1,0,1,0,0,0,6,1,0,1,0,2,17,16,87,0,0,0,0,25,310,0,0,15,0,0,0,0,0,0,0,0,0
72hpf,25.37,13.81,0,29.59,5.64,16.63,0,0.56,0,0,0,0,0.28,0,0.28,0,9.3,53.55,2.25,82.58,0,1.97,3.38,1.69,341.6,97.52,1.13,2.25,73.84,0.56,0,22.83,3.38,0.56,8.74,0,0,0
21Day,28.12,5.18,2.59,118.77,3.7,33.3,0,9.99,1.48,1.48,0.37,0,2.96,0,9.62,3.33,1.85,24.42,7.77,123.21,0.37,0,11.84,0.37,114.7,34.41,3.33,4.07,32.19,11.47,1.11,6.66,2.96,4.07,4.81,0,0,4.44
3Month,0.73,12.69,1.98,103.91,0.83,0,1.25,0.94,12.07,11.65,0.52,0,20.28,8.53,3.95,17.27,9.67,37.76,28.92,39.01,17.47,0,9.05,6.35,6.87,1.66,12.79,1.35,3.12,2.39,76.14,2.39,0,0,0.73,17.47,2.91,21.74
22Month,0.27,8.61,2.32,25.69,0.14,0,1.5,0.14,3.69,23.23,3.55,0,37.99,1.5,6.29,12.44,2.19,4.37,31.7,17.22,1.23,1.09,1.91,0.27,2.05,0.55,7.11,2.32,0.41,0.14,7.11,3.28,1.78,0,0.41,1.23,0,5.33
