stage,Enterocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Neural.cell,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,T.cell
21Day,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0
3Month,0,0.208034013289345,0.208034013289345,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.208034013289345,0.104017006644673,0.208034013289345
22Month,0.136649431988133,0,0.273298863976266,0,0,0,0,0,0,0,0,0
