stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,27,12,0,6,0,0,0,4,0,0,0,0,0,0,0,0,5,6,106,0,0,0,0,5,199,0,0,46,0,0,0,0,0,0,0,0,0
72hpf,2.54,5.92,0,1.69,0.28,0.56,0,0,0,0,0,0,0,0,0,0.28,0.56,0.85,83.15,0,0,9.02,0,10.43,8.74,0,0,120.63,0.28,0,1.13,0,0,1.69,0,0,0
21Day,1.11,0,0,0.37,0,0.74,0,0,0,0,0,0,0,0.74,0,0,0.74,0,48.1,0.74,0,2.96,0,2.22,0.74,0,0,48.84,0.74,0,0,0,0.37,0.37,0,0,0
3Month,0.21,0.42,0,1.98,0,0,0.31,0,0.31,1.25,0,3.33,0.42,0.1,1.35,0.1,1.14,0.62,32.25,0.94,0,0.94,0,0,0,0.1,0.21,5.2,0.52,1.04,0,0,0,0,0.62,0.1,0.52
22Month,0.14,1.37,0.27,1.64,0,0,0.68,0.14,0.41,2.19,43.45,13.8,0.68,0.14,1.64,0.14,0.27,1.23,38.54,0.55,0.14,0.68,0.14,0,0,0.27,0.55,1.91,0.14,0.82,0.14,0.41,0,0,0,0,0.68
