stage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,0,1,0,0,0
72hpf,0,0.281848056003223,0,0,0,0
21Day,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0
3Month,0,0,0,0,0.520085033223363,0.520085033223363
