stage,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,7.04620140008058,0,0.281848056003223,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0.369986860264282,1.10996058079285,0.369986860264282,0,0,0,0,0,0,0
3Month,0,0.208034013289345,0.416068026578691,0.104017006644673,0.312051019934018,0,0,0.312051019934018,0,0.104017006644673,0,0.104017006644673,2.91247618605083,0.520085033223363,0.104017006644673,0.104017006644673
