stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.85,0,0.56,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.28,0,0.56,0,0,0,0,0,0
21Day,0.37,0.74,1.11,8.51,0,1.48,0,0.74,0,0.37,0.74,0,0.37,0,4.44,5.92,0.74,5.92,11.84,3.33,0,0,1.11,0,1.48,2.96,0.37,0,0,0,0.74,0,0,0.37,0.37,0,0,2.59
3Month,0.21,0.42,5.82,32.56,0.1,0,0.83,0,0,19.24,3.02,0,24.76,2.81,2.18,161.85,1.46,6.03,15.08,3.12,0.1,0,3.64,3.64,0.62,0,1.66,0.21,0,0.1,1.56,3.02,0.21,0.21,0.1,1.46,1.77,6.97
22Month,0.14,0.55,7.24,14.76,0,0,0.55,0.27,0.14,6.56,5.88,0.55,86.5,2.05,3.83,124.35,0.14,2.32,10.8,4.65,0.27,1.09,1.5,0.27,0,0,0.96,0.14,0.14,0.14,0.14,5.06,0,0,0.14,0.14,0,2.46
