stage,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,2,1,3,0,0
72hpf,0,0,0.281848056003223,0.281848056003223,1.40924028001612,1.69108833601934,0,0
21Day,0.369986860264282,0,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0.208034013289345,0,0,0,0,0.104017006644673,0.416068026578691
