stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,0.28,0,2.82,0.28,0.85,0,0.28,0,0,0,0,0,0,0,0,8.17,1.13,0,6.48,0,0.56,0,0,4.51,6.2,0.28,0,0,3.95,1.13,0,1.13,1.13,0,0,0,0,0
21Day,0.37,0,0.37,4.44,0.37,0.37,0,0.74,0,0,0,0,0,0,0.37,0,0.37,1.11,0,4.07,0,0,0.37,0,4.07,1.48,0,0,0,1.11,0.37,0,12.95,1.11,0,0.37,0,0.37,0
3Month,0.52,2.08,1.46,29.02,0.62,0,0.94,0.1,0.21,4.37,7.39,0.1,30.69,10.51,1.04,16.43,3.22,9.78,7.07,10.19,2.29,0.1,2.6,4.58,2.81,0.83,3.95,1.25,0,0.73,9.99,0.1,1048.39,0.83,0.1,0.42,5.3,67.82,7.28
22Month,0.14,0.68,1.37,5.6,0,0,0.55,0,0,0.55,1.09,27.19,83.22,0.41,0.14,4.51,0,0.96,0.55,1.78,0,1.37,0.41,0,0.41,0.41,0.55,0.41,1.91,0.14,0.68,0,104.95,0.41,0.14,0.14,0,0.14,0
