stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Neural.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.84554416800967,0,0.84554416800967,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0.728119046512708,0.104017006644673,0.208034013289345,0,1.76828911295943,0.104017006644673,0,2.80845917940616,0.312051019934018,0,0.312051019934018,0,0,0.208034013289345,0.208034013289345,0.104017006644673,0.416068026578691
22Month,0,0,0,0,0,0.136649431988133,0.273298863976266,1.2298448878932,0,0,1.2298448878932,0,0,0.136649431988133,0,0.136649431988133,0,0,0,0
