stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,0,0,2,0,0,0
72hpf,0.84554416800967,0,0.281848056003223,0,0,0.281848056003223,0,0,0.281848056003223,0
21Day,0.739973720528564,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0
3Month,0,0,0,0,0.104017006644673,0,0,0.104017006644673,0,0.208034013289345
22Month,0,0,0,0.273298863976266,0,0,0,0.546597727952532,0,0
