stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,2,0,11,1,1,0,0,0,0,0,1,0,0,0,0,1,0,7,15,0,0,0,0,8,154,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,8.17,2.54,0,7.33,2.25,4.23,0,0,0,0.28,0,0,0,0,0.85,0,3.95,13.53,1.13,21.7,0,0.85,0.28,0,23.68,47.35,0.28,0,0,13.81,0,0,0.28,4.79,0.56,0,0.28,0,0,0
21Day,12.21,2.22,0,41.44,1.48,15.17,0,6.66,0.37,2.59,0,0,0.74,2.96,9.25,0,0.74,16.28,7.03,44.03,0,0,4.81,0.37,22.94,31.45,0.37,0.37,0,15.17,4.07,0,0,1.48,2.22,2.22,1.11,0,0,4.07
3Month,0.31,1.98,0.31,21.64,0.1,0,0.52,0.62,1.87,11.86,0,0,17.16,84.05,2.08,6.35,1.46,8.74,11.75,8.22,1.87,0.1,1.56,1.87,1.14,0.21,0.94,0.52,0,0.83,0.94,0.21,16.33,0.21,0,0,0,2.5,17.06,11.44
22Month,0,1.37,0.14,7.38,0,0,0.27,0,1.09,16.26,5.88,0,28.97,8.61,1.78,2.19,0.41,1.09,6.56,5.06,0.14,0.41,1.37,0.14,0.14,0.27,0.68,1.23,0.27,0.14,0,0,2.32,0.14,0.41,0,0,0.27,0,4.1
