stage,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,5,0,0,0,0
72hpf,0,0,0.281848056003223,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0.281848056003223,0,0,0
3Month,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673,1.97632312624878,0.936153059802054
