stage,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Pancreatic.macrophage,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0.520085033223363,0.208034013289345,0.104017006644673,0.104017006644673,0.208034013289345,0.208034013289345,0,0.104017006644673,1.04017006644673,0.104017006644673,3.12051019934018
22Month,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14293693572706,0,0
