stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Erythroid.progenitor.cell,Hatching.gland,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,T.cell
24hpf,0,0,0,0,1,0,0,0,2,3,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0.84554416800967,0,0
21Day,0,0.369986860264282,0.739973720528564,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282
22Month,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0
