stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,3,0,0,0,1,1,0,0,0
72hpf,0,0,0,0,0.281848056003223,0,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0.312051019934018,0,0,1.04017006644673,0.104017006644673,0.312051019934018
