stage,Epithelial.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,1,0,0,0,0,0,0,2
72hpf,0,0,0,0,0,0,0.281848056003223,0
21Day,0,0,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282
22Month,0,0.409948295964399,0.136649431988133,0.273298863976266,0.136649431988133,0.273298863976266,0,0
