stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,1,0,8,0,0,0,1,0,0,0,1,0,0,0,0,2,2,4,10,0,0,0,0,5,56,0,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,1.69,0,0,1.97,1.13,0.85,0,0,0,0,0,0,0,0,0.28,0,5.07,6.76,2.82,4.51,0,1.41,0.28,0.28,20.86,10.15,0,0,0,3.66,0,0.28,1.13,0.28,0,1.69,0,0,0
21Day,10.36,1.11,1.11,29.6,0.74,9.25,0,7.77,0,0.37,0,0,4.07,0,2.96,2.96,4.44,14.8,10.36,23.68,0,0,1.11,0.37,19.61,7.77,0.37,1.48,0,9.99,2.59,0.74,2.59,0,1.48,0,0,0,1.11
3Month,0.31,2.08,3.85,22.78,0.31,0,0.31,0.94,2.5,4.68,0,0,103.29,5.2,0.83,13.31,3.54,4.47,17.27,6.45,0.83,0.52,1.98,10.71,3.12,0.1,1.66,0.62,0,0.62,2.39,35.16,0.31,0,0,0.31,2.08,6.45,4.26
22Month,0.14,3.01,1.91,10.8,0.14,0,0.55,0.41,1.78,12.44,13.53,0,148.4,3.69,1.91,8.75,1.09,0.96,31.16,6.83,0.14,2.19,1.37,0.82,1.37,0,2.05,1.09,0.41,0.41,0.27,4.65,0.55,0.96,0,0,0,0,1.5
