stage,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Ionocyte,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,4,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0
21Day,0.369986860264282,0,0,0.739973720528564,0,0,0,0,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0.208034013289345,0,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0
