stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,8,0,80,0,1,0,2,0,0,0,0,0,0,0,6,21,23,51,0,0,0,0,44,402,0,0,0,3,0,0,0,0,0,1,0,0,0
72hpf,12.4,7.89,0,36.64,4.23,8.74,0,0.85,0,0.28,0,0,0,3.38,0,19.45,103.44,2.54,43.69,0,1.97,1.69,0.85,904.45,180.66,1.97,5.92,0,36.08,2.25,1.97,18.88,3.38,1.13,2.82,0,0,0
21Day,16.28,3.33,2.96,80.29,1.11,14.8,0,13.69,0.37,3.33,0,1.11,1.11,19.98,4.07,6.29,34.41,14.06,80.66,0.37,0,10.36,0.37,219.03,65.49,2.96,2.96,0,24.05,8.51,5.55,12.95,5.55,5.55,2.59,0,0.37,8.14
3Month,0.73,4.16,2.7,88.1,0.42,0,0.83,1.98,20.49,9.88,0.21,24.55,21.01,3.43,30.89,5.1,22.26,13.73,18.93,4.68,0.1,7.91,7.7,3.54,0.52,6.14,1.87,0,1.35,2.08,69.38,0.73,0,0,0.94,5.2,23.92,14.46
22Month,0.27,7.38,5.33,34.16,0.27,0,1.78,0.82,10.93,25.42,5.74,65.18,8.88,5.33,45.37,1.23,5.19,12.98,21.04,0.68,2.87,5.6,0.68,2.46,0.27,5.33,3.83,1.23,0.68,0.41,26.24,2.05,3.69,0,0,1.23,0,5.74
