stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,14,2,0,15,2,1,0,1,0,0,0,0,0,0,0,1,8,16,32,0,0,0,0,18,214,0,0,0,4,0,0,0,0,0,0,2,0,0,0
72hpf,5.07,1.13,0,8.74,1.41,7.61,0,1.69,0,0.28,0,0,0,0.56,0,4.79,20.01,1.97,17.19,0,1.13,0.28,0,83.43,68.21,0.28,0.28,0,15.78,0.85,0,0,5.64,1.41,0,2.25,0,0,0
21Day,7.03,0.37,0.74,24.79,0.74,9.62,0,4.81,0.37,1.85,0,1.48,1.11,6.29,1.85,0.37,9.62,7.03,34.04,0.37,0,0.74,0,23.68,26.27,0,1.48,0,11.84,2.96,0,0.74,2.59,0.74,0.74,0.37,0,0,4.44
3Month,0.42,1.46,1.04,30.79,0,0,0.52,1.46,3.22,6.45,0,71.98,11.55,2.29,16.54,2.5,10.19,9.26,11.55,2.81,0.1,2.5,1.14,0.83,0.42,0.94,0.52,0,0.31,2.39,0.1,26.63,0.42,0,0,0,2.29,1.66,8.74
22Month,0,2.32,0.82,5.6,0.27,0,0.14,0.55,1.23,9.29,2.73,100.57,2.46,4.24,9.57,0,1.78,7.79,7.24,0.27,2.19,2.05,0.27,0.14,0.55,1.23,1.37,0.96,0.27,0,0,6.01,0.14,0.14,0,0,0.41,0,1.37
