stage,Granulocyte,Keratinocyte,Neural.progenitor.cell,Osteoblast
24hpf,0,0,2,0
72hpf,0,0.563696112006446,0.563696112006446,0.281848056003223
21Day,0.369986860264282,0.369986860264282,0,0
