stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.progenitor.cell,Primordial.germ.cell,Retinal.cone.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,2.25478444802579,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0.369986860264282,0,7.02975034502136,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0,0.369986860264282,0,0
3Month,0.312051019934018,0,0.312051019934018,0,0,15.3945169834116,0.416068026578691,0.312051019934018,0,0,0.416068026578691,0.104017006644673,0,0,0,0.104017006644673,0,0.104017006644673,1.1441870730914
22Month,0.409948295964399,0.136649431988133,0.136649431988133,0,0.819896591928799,57.3927614350159,0.956546023916932,0.136649431988133,0.136649431988133,0,6.96912103139479,0.819896591928799,0.136649431988133,0.136649431988133,0,0,0,0,0.956546023916932
