stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
21Day,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0
3Month,0,0.208034013289345,0,0,0.104017006644673,0,1.35222108638074,0.104017006644673,0.208034013289345,0,0,0,0.104017006644673,0,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0,0
22Month,0,0.136649431988133,0,0.136649431988133,0,0.136649431988133,1.77644261584573,0,0.683247159940666,0.273298863976266,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133
