stage,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.macrophage,Primordial.germ.cell,Radial.glia,T.cell
24hpf,1,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0.369986860264282,0.739973720528564,0.369986860264282,0,0,0,0,0,0
3Month,0.104017006644673,0,0,0.208034013289345,0.936153059802054,0.208034013289345,0.208034013289345,0.104017006644673,0.104017006644673,0.416068026578691,0,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0.416068026578691
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0.273298863976266,1.2298448878932,0.136649431988133,0.683247159940666,0.136649431988133,0.273298863976266,0.409948295964399,0.136649431988133,0,0,0.136649431988133,0,0,0.136649431988133,0.273298863976266
