stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.56,0,0.56,0.56,0.56,0,0,0,0,0,0,0,0,0,0,1.97,0,1.41,0,0.28,0,0,10.43,1.97,0,0,0,1.41,0,0,0,0.28,0,0,0,0
21Day,0,0,0,4.81,0,2.96,0,1.11,0,0.37,0,0,0,1.11,0,0.37,1.85,0.74,1.85,0,0.37,0.74,0,7.03,0.74,0.37,0,0,1.11,0.37,0,0.37,0.37,0.74,0,0,0.37
3Month,0,1.14,0,10.71,0.42,0,0.31,0.1,1.46,2.29,0,15.6,1.77,0.42,5.2,1.04,3.74,2.7,2.7,1.56,0,0.52,0.62,0.62,0,0.83,0,0,0.1,0.31,3.22,0.1,0,0,2.08,9.88,1.87
22Month,0.14,1.23,0.41,3.42,0,0,0.41,0,0.68,2.6,1.91,22.68,0.55,0.68,6.42,0.14,0.41,1.64,2.46,0.55,0.41,0.14,0,0.41,0,1.5,0.27,0.14,0.27,0,0.14,0.27,0,0,0,0.14,0.68
