stage,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0,0.281848056003223,0.563696112006446,0,0.281848056003223,0,0,0,0
21Day,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0,0.739973720528564,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282
3Month,0.208034013289345,0,0.936153059802054,0.312051019934018,0.104017006644673,0,0.104017006644673,0.208034013289345,0,20.8034013289345,0.312051019934018,0.624102039868036,0.104017006644673,0.416068026578691,0.520085033223363,0.312051019934018,0,0,0.208034013289345,0.312051019934018,0,0.104017006644673,0,0.208034013289345,0.104017006644673,0.104017006644673,0.416068026578691
22Month,0.273298863976266,0,0.273298863976266,0,0,0,0.136649431988133,0.409948295964399,0.136649431988133,25.690093213769,0,1.09319545590506,0,0,0.683247159940666,0,0.136649431988133,0.409948295964399,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0.273298863976266
