stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
72hpf,0,2.25478444802579,0,0,0,0.84554416800967,0,0,0.281848056003223,0
21Day,0.369986860264282,0.369986860264282,0,0.369986860264282,0.369986860264282,7.39973720528565,0.369986860264282,0.369986860264282,0,1.84993430132141
22Month,0,0,0.409948295964399,0,0,0.273298863976266,0,0,0,0
