stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,14,0,0,0,0,1
72hpf,0.563696112006446,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0.84554416800967,0.281848056003223,1.12739222401289,0.281848056003223,0,5.63696112006446,2.25478444802579,0.84554416800967,0,0,0.281848056003223,0
21Day,0,0.369986860264282,1.10996058079285,0,1.10996058079285,0,0,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0.369986860264282,1.84993430132141,0,0.369986860264282,5.17981604369995,0.369986860264282,0,0.369986860264282,0,0,0
3Month,0,0,0,0,0,0,0,0.312051019934018,0.104017006644673,0,0.208034013289345,0,0,0,0,0,0.104017006644673,0,0,0,0,0,0.104017006644673,0
22Month,0,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,1.09319545590506,0,0,0.136649431988133,0,0,0.273298863976266,0,0,0,0,0,0,0,0.136649431988133,0,0
