stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell
24hpf,1,3,0,0,0,0,0,0,0,0,9,0
72hpf,0,0,0,0,0,0,0,0.281848056003223,0,1.97293639202256,0,0
21Day,0.739973720528564,1.47994744105713,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0.369986860264282,1.47994744105713,1.47994744105713,0,0
3Month,0,0,0,0.208034013289345,0,0,0.104017006644673,0.104017006644673,0.624102039868036,0,0,0
22Month,0,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0.136649431988133
