stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.28,0,0.28,0.56,0,0,0.28,0,0,0,0,0,0,0,2.25,0,0,1.13,0,0,0,0,3.66,1.69,0,0,0,3.1,0,0,0.28,0,0.28,0,0,0
21Day,1.11,0.37,2.22,0.74,0.37,1.11,0,1.11,0,0,0,0.37,0,0,5.92,0,0,0,5.18,0,0,0.37,0,2.59,1.85,0,0.37,0,2.59,0,0.37,0,0.37,0.37,0,0,0
3Month,0.1,0.73,14.04,7.91,0.1,0,1.14,0.1,4.68,1.14,0,7.18,2.6,0.21,261.6,0.31,1.25,1.77,1.66,0.83,0.1,0.52,0.21,0.1,0,0.42,0.31,0,0.1,1.87,9.05,0.1,0,0,0.31,2.08,1.77
22Month,0.14,0.82,12.44,4.92,0,0,0.14,0,6.97,1.64,0.96,24.73,0.41,0.14,229.84,0.55,0.27,1.37,1.37,0.14,0.41,0.41,0,0.14,0,0.82,0.14,0.41,0,0.14,1.23,0.14,0,0,0,0,0.68
