stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.74,4.23,0,12.4,2.25,13.25,0,1.13,0,0,0,0,0,0.28,0,5.64,25.93,2.54,54.68,0,1.69,0.28,0.85,135.01,68.21,0.28,0.85,32.41,0.56,0,7.33,1.69,0.85,1.13,0,0,0
21Day,11.47,2.96,1.48,39.22,2.22,19.98,0,2.96,0.37,1.48,0,6.66,0.37,10.73,5.92,1.85,22.94,5.92,70.3,0,0,4.81,0,54.39,27.01,0,0.74,14.43,11.1,0.37,5.55,2.22,7.77,2.59,0,0,8.14
3Month,0,0,0,0.1,0,0,0,0,0.1,0.21,0,0.83,0,0,0,0,0.1,0.1,0.52,0.1,0,0.1,0,0,0,0.1,0,0,0.1,0.31,0,0,0,0,0.1,0.31,0
22Month,0,0,0,0.27,0,0,0.14,0.14,0.14,0.68,0.27,5.6,0,0,0.82,0,0,0.55,0.41,0.14,0,0.27,0,0,0,0,0,0,0,0.14,0.14,0,0,0,0,0,0
