stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,6,0,10,1,0,0,0,0,0,0,0,0,0,0,3,3,2,20,0,0,0,0,7,93,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,0.85,1.97,0,2.25,0.85,0.56,0,0.28,0,0,0,0,0,0.56,0.28,0.56,6.76,0.85,3.38,0,0.56,0,0,23.68,14.66,0,0.28,3.1,0,0,3.38,0,0,0.56,0,0,0
21Day,3.7,1.11,0,7.4,0.74,1.85,0,1.48,0,0.74,0,0.74,0.74,2.22,1.11,1.11,4.07,2.59,10.73,0,0,0.74,0,9.25,5.55,0.37,0.37,5.18,0.74,0,0.74,1.48,1.11,0.74,0,0,1.11
3Month,0,0.52,0.1,4.89,0.1,0,0,0.1,0.62,1.14,0,5.2,0.83,0.21,1.25,0.1,1.04,1.04,1.66,0.21,0,0.1,0.1,0.21,0.1,0.42,0.1,0.1,0.21,5.93,0.1,0,0,0,0.31,1.66,0.83
22Month,0,0.27,0.14,1.09,0,0,0.27,0.27,0.14,0.96,0.82,13.53,0.55,0.55,2.05,0.14,0.41,0.82,2.19,0.27,0.14,0.41,0,0.14,0,0.82,0.14,0.14,0,1.37,0.14,0.55,0,0,0.14,0,0.82
