stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0.85,0,0,0.28,0.56,0,0,0,0.28,0,0,0,0.28,0,0.28,1.13,0.85,4.51,0,0.28,0.28,0,33.26,9.3,0,0.56,0,3.38,0,0,0,1.13,0,0,0.85,0,0,0
21Day,0.74,0.37,0,2.96,0,3.33,0,1.48,0,0.37,0,0.37,0,1.48,0.74,0,1.48,1.85,7.03,0,0,1.85,0,13.32,2.96,0.74,1.11,0,3.7,0.74,0,0,0.74,1.11,1.11,0.37,0,0,2.22
3Month,0.21,0.52,0,2.6,0,0,0.1,0.1,0.1,6.97,0,7.8,11.23,0.62,0.94,0.31,1.35,8.32,1.46,0.31,0,0.31,0.1,0.94,0,0.83,0.42,0,0.1,0.52,0.1,3.33,0.42,0,0,0.1,0.42,18.31,3.95
22Month,0.14,0.96,0.41,2.32,0.14,0,0.55,0,0.96,21.59,2.19,31.98,6.56,0.96,1.37,0,0.82,5.88,2.87,0,0.41,0.41,0,0.55,0,0.55,0.68,0.14,0.27,0,0,1.23,0.96,0.14,0,0,0.14,0,1.09
