stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,74,0,3,15,0,7,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,2,74,0,0,0,4,0,0,0,0,0,0,0,0,0
72hpf,1.13,122.04,0,3.1,7.89,0,0,0,0,0,0,0,0,0,0.28,5.36,0,16.91,0,0,0,0,41.71,8.74,0,0,0,184.61,0,0.28,1.97,0,0.56,1.13,0,0,0
21Day,1.85,36.26,0,2.59,5.92,0,8.51,0,0.37,0,0.74,0,1.85,0.74,0.37,1.11,1.48,8.14,0,0,0.74,0,14.8,2.22,0,0.37,0,353.34,5.92,1.48,0,0.37,1.11,0,0,0.37,0.74
3Month,0,58.98,0.31,2.29,0,0.83,0.94,0.62,0.52,0,3.43,4.06,0,1.14,0.21,1.04,0.52,1.98,0.42,0.1,0.1,0.62,0.42,0.1,0.21,0.21,0,0,1.04,26.63,0,0,0,0.1,0.31,30.48,0.83
22Month,0.14,82.54,0.14,0.55,0,0.96,2.73,0.41,1.5,0.14,9.16,0.55,0.14,0.82,0,0,1.37,1.78,0.14,0.41,0.55,0.14,0.27,0,0.27,0.14,0.14,0,0.14,12.71,0,0,0,0,0.14,0,0.27
