stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0
72hpf,0.84554416800967,0,0,1.12739222401289,0.281848056003223,0.563696112006446,0.281848056003223,0,0,0,0,0,0,2.81848056003223,5.07326500805802,0,1.40924028001612,0,0.281848056003223,0,5.35511306406124,5.35511306406124,0,0.281848056003223,0.84554416800967,0,0,2.53663250402901,0.281848056003223,0,0,0,0
21Day,0,0,0,9.61965836687134,0,0.369986860264282,2.21992116158569,0,0,0.369986860264282,0,0.739973720528564,0,0.739973720528564,1.84993430132141,0,1.84993430132141,0,0,0.369986860264282,1.47994744105713,2.21992116158569,0,0,2.95989488211426,0,0,0.739973720528564,0.369986860264282,0,0,0,0.369986860264282
3Month,0,0,0.208034013289345,1.76828911295943,0,0,0,0.728119046512708,0.104017006644673,1.76828911295943,0,0,0.208034013289345,0,0.208034013289345,0.104017006644673,0.520085033223363,0.312051019934018,0,0.104017006644673,0.208034013289345,0,0,0,0,0.104017006644673,3.4325612192742,0,0,0,0.104017006644673,2.08034013289345,0.104017006644673
22Month,0,0.136649431988133,0.273298863976266,0,0,0,0,0.273298863976266,0,2.73298863976266,0.273298863976266,0.409948295964399,0,0,0.136649431988133,0.546597727952532,0,0,0.273298863976266,0,0,0,0.136649431988133,0,0,0,0.273298863976266,0,0,0,0,0,0
