stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
72hpf,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,10.4283780721193,0.563696112006446,0,0
21Day,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,0,0,0,3.69986860264282,0,0,0
3Month,0,0,0.104017006644673,0,0,0,0,0.208034013289345,0,0.208034013289345,0,0,0.104017006644673,0,0,0.104017006644673,0.312051019934018,0.624102039868036
22Month,0,0.136649431988133,0.409948295964399,0,0,0.819896591928799,0.136649431988133,4.37278182362026,0.273298863976266,0.273298863976266,0.136649431988133,0.409948295964399,0.409948295964399,0.409948295964399,0,0,0,0
