stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell,Neurosecretory.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell,Retinal.cell
24hpf,1,0,0,1,0,0,0,0,1,2,0,1,0,4,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0
3Month,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104017006644673,0
22Month,0,0.409948295964399,0.273298863976266,0.409948295964399,0.136649431988133,0.956546023916932,0.819896591928799,4.37278182362026,0,0.273298863976266,0.136649431988133,0.409948295964399,0.136649431988133,0,0.136649431988133,17.491127294481,0.136649431988133,0,0.273298863976266
