stage,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mt.rich.cell,Muscle.cell,Neural.cell
24hpf,0,0,0,0,0,0,0,0,1
3Month,0.520085033223363,0.104017006644673,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0.104017006644673
22Month,0,0,0,0.409948295964399,0,0,0.136649431988133,0,0
