stage,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell
24hpf,1,0,0,0
72hpf,0,0,0.84554416800967,0
21Day,0.739973720528564,0,1.10996058079285,0.369986860264282
22Month,0,0.273298863976266,0,0
