stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
72hpf,0.281848056003223,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0.84554416800967,0,0.563696112006446,0,26.493717264303,0.563696112006446,0,0.281848056003223,0,0.281848056003223,0.281848056003223,0.281848056003223,0
21Day,0.369986860264282,0,1.10996058079285,1.84993430132141,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,2.58990802184998,0,26.269067078764,0.739973720528564,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0.369986860264282
3Month,0,0,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0
22Month,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0.273298863976266,0,0,0,0,0,0,0,0,0,0,0
