stage,Cardiomyocyte,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Macrophage,Muscle.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,0,0,1,0
72hpf,0,0,0,0,0,0,0.281848056003223,0,0.563696112006446,0.281848056003223,0.281848056003223
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0,0
3Month,0,0.208034013289345,0,0,0,0.104017006644673,0.104017006644673,0.312051019934018,0,0,0
22Month,0,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0,0.273298863976266,0,0,0,0.546597727952532
