stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.pigment.epithelial.cell
24hpf,0,1,0,0,0,0,0,0,5,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0.563696112006446,0.563696112006446,0.563696112006446,0
21Day,0.369986860264282,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0.369986860264282
3Month,0,0,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0
