stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,1,1,2,0,0,0,1,8,4,0,32,1,0,0,0,0
72hpf,0.563696112006446,0,0.563696112006446,0,0,0,0.281848056003223,0,0.84554416800967,0.563696112006446,2.25478444802579,0,0,0.281848056003223,0,0
21Day,0,0,0,0,1.10996058079285,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0,0,0.369986860264282
3Month,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0,0,0,0,1.76828911295943,0,0.104017006644673,0
