stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,48,1,0,27,1,1,0,2,0,0,0,0,2,0,0,0,0,19,8,14,79,0,0,0,2,19,494,0,0,0,7,0,0,0,0,0,0,0,0,0
72hpf,39.46,1.41,0,10.15,3.66,3.38,0,0.85,0,0,0.28,0,0,0.56,0,1.97,0,22.83,16.07,2.25,18.04,0,7.89,0.28,1.69,136.41,78.92,0.56,0.56,0,13.53,3.95,0.56,3.66,0.56,0.85,2.82,0,0,0
21Day,49.95,2.96,5.18,66.6,4.07,17.02,0,42.55,0,0,1.85,0.37,0,10.36,1.11,19.61,18.87,18.13,21.83,10.36,79.92,0.37,0.37,4.07,2.59,83.25,57.35,0.37,3.33,0,31.45,11.47,2.59,18.13,4.81,9.62,1.11,0,0,2.22
3Month,4.47,2.81,5.1,55.23,0.62,0,1.25,3.85,0.42,4.58,6.14,0.21,0,334.1,6.97,4.58,90.49,25.9,20.49,9.67,16.75,2.81,0.94,1.66,9.15,3.33,0.52,3.12,1.77,0,0.21,6.97,143.23,1.04,0.1,0,0.62,4.06,10.19,9.26
22Month,2.46,2.19,4.51,14.35,0,0,1.23,1.64,0.14,3.01,6.7,6.29,0,376.88,2.87,11.75,62.31,2.19,3.69,14.89,14.62,0.82,22.14,0.68,0.55,1.5,0.14,2.46,1.5,2.87,0.41,0.82,38.67,0.96,5.06,0,0,0.41,0,1.64
