stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,9,7,0,29,1,1,0,0,0,0,0,10,0,0,0,0,7,5,25,52,0,0,0,0,32,648,1,0,0,7,0,0,1,0,0,0,0,0,0
72hpf,6.76,3.38,0,12.68,5.92,3.66,0,0.28,0,0.85,0,0,0,0,1.41,0,3.38,17.19,2.25,26.78,0,0.56,0.56,0,335.4,134.44,0.85,5.64,0,21.7,1.41,0.28,25.65,0,0.56,2.25,0,0,0
21Day,3.7,1.11,2.22,25.16,1.48,4.44,0,6.29,0,0.37,0,0,0,0,10.36,1.11,0.37,4.44,4.81,12.21,0,0.37,2.22,0.37,88.43,41.07,5.18,2.22,0,5.55,3.7,4.44,9.25,0.37,1.85,0.74,0,0,4.81
3Month,0.21,2.39,3.22,74.16,0.52,0,0.52,2.18,5.72,13.11,0.42,0,12.69,18.52,7.49,18.2,5.3,36.93,17.16,13.21,3.54,0,6.14,2.29,4.58,1.77,28.4,3.22,0,0.52,2.5,216.67,3.02,0,0,0.21,2.91,144.27,23.2
22Month,0.27,4.1,7.38,22.82,0.41,0,0.55,0.96,6.01,22.68,25.69,0,26.1,12.03,13.53,100.85,1.37,7.24,20.77,20.63,0.55,1.5,9.29,0.41,6.15,1.37,28.56,1.37,0.14,0.14,0.82,29.65,13.8,2.73,0,0.55,0.68,0.82,8.61
