stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Granulosa.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0
22Month,0.273298863976266,0.136649431988133,0.683247159940666,0.136649431988133,0.409948295964399,0.273298863976266,2.73298863976266,0.136649431988133,0,0.409948295964399,0.273298863976266,0.136649431988133,5.46597727952532,0,0.136649431988133,0,0.136649431988133
