stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,56,2,0,0,0,0,0,4,0,0,0,0,0,2,0,66,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,1.97,0,39.74,2.82,1.41,0,0.56,0,0,6.2,0,0,0,3.38,0,10.15,62.29,0.28,1.41,0,0.28,0.28,0.85,11.56,9.86,0.28,0,0,2.25,0.28,0,0.28,7.61,0,0,0.28,0,0,0
21Day,2.59,0.74,1.11,90.65,1.11,5.18,0,0.74,0,0,33.3,0.37,0.74,4.07,35.15,3.33,4.44,29.6,4.07,5.55,0,0,1.85,0.37,13.69,8.51,1.11,0.74,0,2.22,1.85,0,0.74,7.4,1.48,1.11,0,0,0,15.91
3Month,1.46,6.87,9.36,407.12,1.66,0,5.41,0.42,0.1,65.01,547.03,0.42,40.25,224.88,19.45,271.07,19.76,209.49,53.67,14.35,3.33,0.31,13.83,18.62,3.33,1.35,9.15,1.35,0,0.94,11.03,0.42,96.74,1.04,0.1,0,0.21,6.87,26.94,95.07
22Month,1.37,5.47,8.47,72.7,1.5,0,6.97,0.68,0.14,26.65,697.46,24.73,123.8,124.08,34.03,176.55,4.24,33.75,41.95,7.11,0.55,3.96,3.83,0.14,2.6,0.68,5.6,1.64,4.51,1.37,1.37,0,26.51,1.23,0.96,0,0.27,0.41,0,31.29
