stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,12,0,23,1,0,0,1,0,0,1,0,1,0,0,1,2,6,6,55,0,0,0,5,14,292,0,0,0,11,0,0,0,0,0,0,1,0,0,0
72hpf,54.11,35.79,0,95.83,16.35,17.76,0,3.95,0,0.28,1.41,0.28,0,0,16.63,0,79.76,149.38,4.23,263.25,0,5.36,14.09,2.25,1451.52,214.49,1.97,3.95,0,231.96,3.95,0,0,86.53,0.85,0.56,8.46,0,0,0.28
21Day,88.8,18.87,5.92,356.3,15.91,38.48,0,8.14,0,1.11,3.7,0.37,6.29,4.81,81.03,14.06,10.73,125.06,23.68,460.63,0.74,0.37,36.26,1.85,534.63,128.02,4.44,5.18,0,140.96,37.74,0,2.22,32.19,6.29,8.88,4.81,0,0,58.83
3Month,1.25,24.55,2.5,147.18,1.66,0,1.87,2.6,0.21,10.82,17.16,0.21,61.47,13.11,12.79,35.05,11.13,58.25,15.19,75.31,14.77,0.1,6.76,7.91,19.66,3.02,7.39,3.64,0,6.35,3.74,0.1,58.56,4.99,0,0,3.85,17.58,6.66,89.04
22Month,0.14,16.26,0.68,27.06,0.55,0,0.96,2.46,0,3.01,6.7,8.47,33.62,3.28,12.16,7.65,1.09,5.6,7.79,19.95,0.55,1.37,2.73,0.68,9.16,1.91,4.1,1.09,0.14,1.5,0.82,0,16.4,4.24,0.96,0,0.14,0.96,0,11.21
