stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,1.97293639202256,0,0,0,0.281848056003223,0,0,0
21Day,0.739973720528564,0,0,0.739973720528564,0.369986860264282,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282,1.10996058079285,0,3.32988174237854,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282,1.47994744105713,1.10996058079285,0,0
3Month,0,0.312051019934018,0,0.936153059802054,0,0,0,0.104017006644673,0.208034013289345,0,0.312051019934018,0,0.312051019934018,0.104017006644673,0.520085033223363,0,0.208034013289345,0,0,0,0,0,0,0,0,0.312051019934018,0
22Month,0,0.136649431988133,0.136649431988133,2.59633920777453,0,0.136649431988133,0.136649431988133,0.136649431988133,0.273298863976266,0.546597727952532,9.15551194320492,0.409948295964399,0.956546023916932,0.136649431988133,1.09319545590506,0.956546023916932,0.956546023916932,2.049741479822,0.136649431988133,0.273298863976266,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0.409948295964399
