stage,Epithelial.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
21Day,0,0,0,0,0,0,0.369986860264282,0,0,0
3Month,0.208034013289345,0.832136053157381,0.104017006644673,0.104017006644673,0.104017006644673,0.208034013289345,0,0.104017006644673,0.104017006644673,5.40888434552298
