stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,15,5,0,43,3,4,0,2,0,0,1,0,1,0,0,0,1,4,29,33,74,0,0,0,1,40,601,0,0,0,8,0,0,0,0,0,0,5,0,0,0
72hpf,12.12,3.38,0,18.04,1.13,3.1,0,0.85,0,0,0,0,0,0.28,0,1.69,0,17.47,59.75,1.41,27.34,0,7.05,1.97,1.41,48.76,93.01,0,0.28,0,18.04,3.38,0,0.28,4.23,0.56,0,3.38,0,0,0.28
21Day,27.75,2.22,2.22,91.76,1.11,19.61,0,27.01,0,1.48,1.11,0.37,0,15.91,1.85,18.5,8.88,4.81,41.81,6.66,49.95,0,0.74,6.66,1.11,28.49,52.91,1.11,1.85,0,28.12,12.58,0,1.11,5.92,1.48,2.96,2.59,0.74,0,2.96
3Month,0.94,2.6,3.95,75.72,0.42,0,0.73,1.87,0.21,11.44,7.28,0.21,0,152.8,6.87,3.74,66.57,5.82,28.19,12.17,15.6,3.54,0.21,6.03,6.55,4.06,1.04,3.54,2.08,0,1.04,4.68,0.1,157.69,0.62,0.1,0,0.42,6.87,37.13,19.76
22Month,0.55,4.92,4.78,24.87,0.27,0,1.78,0.41,0.14,6.83,16.94,6.83,0,286.83,3.14,12.16,81.44,2.19,4.92,22.41,22.27,0.82,6.97,3.01,0.27,1.09,0.55,2.46,1.64,1.5,1.09,0.82,0,23.5,0.82,1.09,0,0.27,0.96,0.14,7.65
