stage,Cardiomyocyte,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell
24hpf,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
72hpf,0.563696112006446,0,0,0,0,0.281848056003223,0.281848056003223,0,30.1577419923449,0.563696112006446,0.84554416800967,0,0,0.563696112006446,0
21Day,0,0,0,0,0,0,0,0,9.24967150660706,0,0,0.369986860264282,0,0,0.369986860264282
3Month,0,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0,0.416068026578691,0,0
22Month,0,0,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0.136649431988133,0,0
