stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,47,46,0,302,4,1,0,0,0,0,1,0,32,0,0,0,0,66,280,80,393,0,0,0,2,214,1678,2,0,0,84,0,0,0,0,0,0,11,0,0,0
72hpf,61.16,39.46,0,156.43,21.42,25.37,0,3.38,0,0,0.28,0,0,0.28,0,7.61,0,104.28,653.32,19.45,394.87,0,7.33,20.86,4.23,547.91,627.68,3.66,6.48,0,437.99,4.51,0,1.13,153.04,8.74,6.2,32.69,0,0,0
21Day,68.82,22.2,3.33,435.1,5.18,51.43,0,45.14,0,2.22,2.96,0,0,9.99,7.03,41.44,10.36,69.56,240.86,61.79,429.18,1.11,0.37,76.96,0.74,144.29,172.04,2.59,3.33,0,228.65,30.71,0,7.4,30.34,9.62,26.27,9.99,2.59,0,27.38
3Month,2.29,42.96,6.76,425.01,1.35,0,3.64,6.45,1.35,48.06,25.17,0.42,0,63.45,41.81,11.65,58.56,53.57,69.8,138.45,153.74,42.86,0.21,35.26,16.12,10.92,3.85,10.82,6.55,0,14.67,12.17,0.1,523.52,12.9,0.1,0.1,2.39,112.03,276.17,72.19
22Month,0.14,40.31,7.11,138.29,1.09,0,3.69,5.19,0.82,27.88,24.19,30.47,0,117.52,15.85,20.36,64.36,12.16,21.18,130.5,115.74,6.15,3.83,19.68,1.78,7.38,2.05,9.16,4.65,5.19,7.38,1.64,0,64.09,29.11,2.32,0,0.96,14.07,0.96,28.15
