stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,0.56,0,1.97,1.13,1.13,0,0.56,0,0,0,0,0,0,0,1.69,6.48,0.56,3.38,0,0,0,0.28,28.18,12.68,0,0,0,3.95,0.28,0,2.25,0.56,0,0.56,0,0,0
21Day,2.96,0.74,0,5.92,0,2.59,0,1.48,0.74,1.11,0,0.74,0,4.07,0.37,0.37,2.96,2.59,5.92,0,0,0.37,0,15.54,6.66,0.37,0,0,2.22,2.59,1.11,0.37,0.37,1.48,0,0,0,0.74
3Month,0.1,1.25,0.73,14.77,0.1,0,0,0.62,2.29,5.51,0,22.47,2.7,1.56,6.14,1.35,6.55,7.39,7.28,2.18,0,0.83,1.56,1.87,0.52,0.62,0.31,0,0.42,1.25,28.81,0.21,0,0,0,2.81,3.22,3.74
22Month,0.14,0.68,0.14,3.28,0,0,0.27,0.27,0.55,3.83,0.96,22.14,0.27,0.82,5.6,0.27,0.55,4.24,2.87,0,0.96,0.14,0,0,0.14,0.27,0.82,0.41,0.14,0,6.01,0.41,0.14,0,0.27,0,0,0.96
