stage,Endothelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,2,0,0,0
72hpf,0,0,0,0,0,0.563696112006446,0,0,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0
3Month,0,0.104017006644673,0,0,0,0,0.104017006644673,0.416068026578691,0.416068026578691
22Month,0,0,0.136649431988133,0.136649431988133,0,0,0,0.273298863976266,0
