stage,Cardiomyocyte,Epithelial.cell,Immune.progenitor.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,1,0,0,5,0,8
72hpf,0,0,0,0,0,0.563696112006446
21Day,0,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0
