stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,4,25,2,3,0,0,0,0,11,14,0,0,0,0,0,0,0,0,3,0,0,0
72hpf,0.28,2.25,0,3.66,1.97,0.28,0,0,0,0,0,0,0,0,0,0.28,2.54,28.75,0,6.2,0,0.28,0,0,17.47,3.38,0.28,0.28,2.82,0.28,0.28,2.54,0,0,2.82,0,0,0
21Day,0.74,1.48,0.74,8.88,0.37,0.74,0,0,0,0,0,0,3.33,0,0.74,0.74,4.81,8.14,0.37,5.18,0,0.37,0.74,0,7.4,2.96,0,0.37,1.48,1.11,0.37,0.37,0.37,0.37,0,0,0,0
3Month,0,2.7,1.56,6.45,0.21,0,0.1,0,0.1,2.29,0.62,0.1,81.76,0.31,0,12.17,2.5,4.26,0.62,2.91,0.94,0.1,0.21,1.87,0.73,0.31,0.21,0.52,0,1.35,4.16,0.42,0,0,0,0.31,0.31,0.94
22Month,0,2.05,0.27,0.82,0,0,0,0.27,0,0.14,0.41,0,55.75,0,0.27,3.55,0,0.41,0.55,0.41,0,1.5,0.14,0.14,0.41,0,0,0,0.14,0.14,0.14,0.14,0,0,0,0,0,0.14
