stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0,1.40924028001612,0.281848056003223,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0
3Month,0,0.208034013289345,0,0.104017006644673,0.104017006644673,0,0.208034013289345,0.104017006644673,0.104017006644673,0,0.104017006644673,8.94546257144185,0.104017006644673,1.97632312624878
22Month,0,0,0,0.273298863976266,0,0,0,0,0,0,0,0,0,0
