stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Neural.cell,Retinal.pigment.epithelial.cell
24hpf,1,0,0,0,0,0,1,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,1.12739222401289,0
21Day,0,0,0.369986860264282,0,0,0.739973720528564,0,0,0.369986860264282
22Month,0,0.409948295964399,0.136649431988133,1.09319545590506,0.136649431988133,0,0,0,0
