stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,17,119,0,0,4,0,0,0,0,0,1,0,0,0
72hpf,4.51,0.56,0,2.82,4.51,4.79,0,0,0,0,0,0,0,0.28,0,1.13,9.58,2.54,10.15,0,0,0,374.58,110.2,0,16.91,8.17,0,0,74.69,1.13,0.56,0.56,0,0,0
21Day,0.74,0,0,2.22,4.44,1.85,0,0,0,0,0,0,0,1.85,0.37,0.37,0.74,4.81,4.44,0,0,0,52.17,22.94,0.37,6.29,0.37,3.7,0.74,16.28,0.74,0.37,0.37,0,0,0.74
3Month,0,0,0,2.5,4.16,0,0.1,0,0.31,0.62,0,2.18,0.94,0.21,1.14,0.52,0.73,5.41,8.95,3.02,0.1,0.1,0.73,0,0.1,0.94,1.25,0.31,5.1,0.1,0.21,0,0,3.64,0.73,0.52
22Month,0.14,0.27,0.14,0.41,0.68,0,0,0.14,0.14,1.5,0.14,13.8,0.27,0,0.96,0,0.41,4.65,2.19,0.55,0,0,0.27,0,0,0.82,2.19,0,7.24,0.68,0,0,0,0.27,0,0.55
