stage,Hepatocyte,Mesenchymal.cell,Neural.cell,Retinal.cone.cell
72hpf,0,0,1.69108833601934,0.563696112006446
21Day,0,0.369986860264282,0,0
22Month,1.09319545590506,0,0,0
