stage,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Oligodendrocyte,Pancreatic.cell
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0,0,0,0,0,0,2.91247618605083,0,0,0.104017006644673,0,0,0,0,0.104017006644673
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0.273298863976266,0.136649431988133,31.4293693572706,0.409948295964399,0.136649431988133,0.273298863976266,0.409948295964399,0.273298863976266,0,0.136649431988133,0.136649431988133
