stage,Cardiomyocyte,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,1,1,0,0,0,0,0,0,13,0,0,1,0,0,0,1,0,0
72hpf,0,1.69108833601934,0,0.281848056003223,0,0,0,0.281848056003223,23.6752367042708,0.281848056003223,0.281848056003223,0.84554416800967,0.563696112006446,0,0,0,0,0
21Day,0,4.43984232317139,0,0,0,0,0,0,18.1293561529498,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0
3Month,0,11.441870730914,0.104017006644673,0,0.104017006644673,0.728119046512708,0.208034013289345,0,0.416068026578691,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0.208034013289345,0.104017006644673
22Month,0,0.136649431988133,0,0,0,0.273298863976266,0,0,0,0,0,0,0,0,0,0,0,0
