stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0,0,12.4013144641418,0,0,0,0
21Day,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,0,12.2095663887213,0.369986860264282,0.369986860264282,0,0.369986860264282
3Month,0,0.104017006644673,0,0.312051019934018,0.104017006644673,0.104017006644673,0.104017006644673,0.208034013289345,0.208034013289345,0,0,0,0,0,0
22Month,0,0.273298863976266,0,1.50314375186946,0.136649431988133,0,0,0.136649431988133,0,0.273298863976266,0,0,0,0.136649431988133,0
